platform_id,timestamp,queue_length,queue_length_type,train_id
108_1_1,26010,0,After Onboard,1_1_14
116_1_0,26010,9,When Arrival,1_0_16
214_2_1,26040,0,When Arrival,2_1_17
918_4_1,26040,102,Before Onboard,4_1_13
918_4_1,26040,0,After Onboard,4_1_13
918_4_0,26040,0,When Arrival,4_0_13
922_4_1,26040,0,When Arrival,4_1_14
122_1_1,26040,51,Before Onboard,1_1_19
122_1_1,26040,0,After Onboard,1_1_19
113_1_0,26040,77,When Arrival,1_0_17
110_1_1,26040,0,When Arrival,1_1_15
105_1_1,26040,45,Before Onboard,1_1_13
105_1_1,26040,0,After Onboard,1_1_13
922_4_0,26040,140,Before Onboard,4_0_12
922_4_0,26040,0,After Onboard,4_0_12
119_1_0,26040,0,When Arrival,1_0_15
321_3_1,26070,0,When Arrival,3_1_16
116_1_0,26070,32,Before Onboard,1_0_16
116_1_0,26070,0,After Onboard,1_0_16
113_1_1,26070,99,When Arrival,1_1_16
110_1_0,26070,0,When Arrival,1_0_18
119_1_1,26070,0,When Arrival,1_1_18
303_3_0,26070,0,When Arrival,3_0_18
208_2_0,26070,54,Before Onboard,2_0_16
208_2_0,26070,0,After Onboard,2_0_16
206_2_1,26070,84,Before Onboard,2_1_14
206_2_1,26070,0,After Onboard,2_1_14
214_2_0,26070,0,When Arrival,2_0_14
116_3_0,26100,16,When Arrival,3_0_15
119_1_0,26100,96,Before Onboard,1_0_15
119_1_0,26100,0,After Onboard,1_0_15
101_1_0,26100,41,Before Onboard,1_0_23
101_1_0,26100,0,After Onboard,1_0_23
128_1_1,26100,39,Before Onboard,1_1_23
128_1_1,26100,0,After Onboard,1_1_23
918_4_0,26100,18,Before Onboard,4_0_13
918_4_0,26100,8,After Onboard,4_0_13
206_2_0,26100,0,When Arrival,2_0_17
103_1_0,26100,0,When Arrival,1_0_21
110_1_1,26100,91,Before Onboard,1_1_15
110_1_1,26100,0,After Onboard,1_1_15
208_2_1,26100,19,When Arrival,2_1_15
325_3_0,26100,0,When Arrival,3_0_11
116_1_1,26100,58,When Arrival,1_1_17
926_4_0,26100,0,When Arrival,4_0_11
925_4_1,26100,0,When Arrival,4_1_15
922_4_1,26100,18,Before Onboard,4_1_14
922_4_1,26100,0,After Onboard,4_1_14
113_1_0,26100,119,Before Onboard,1_0_17
113_1_0,26100,0,After Onboard,1_0_17
214_2_1,26100,86,Before Onboard,2_1_17
214_2_1,26100,0,After Onboard,2_1_17
119_1_1,26130,6,Before Onboard,1_1_18
119_1_1,26130,0,After Onboard,1_1_18
105_1_0,26130,0,When Arrival,1_0_20
110_1_0,26130,3,Before Onboard,1_0_18
110_1_0,26130,0,After Onboard,1_0_18
303_3_0,26130,34,Before Onboard,3_0_18
303_3_0,26130,0,After Onboard,3_0_18
310_3_0,26130,0,When Arrival,3_0_16
113_1_1,26130,105,Before Onboard,1_1_16
113_1_1,26130,0,After Onboard,1_1_16
321_3_1,26130,29,Before Onboard,3_1_16
321_3_1,26130,0,After Onboard,3_1_16
214_2_0,26130,13,Before Onboard,2_0_14
214_2_0,26130,0,After Onboard,2_0_14
316_3_0,26130,0,When Arrival,3_0_14
122_1_0,26130,0,When Arrival,1_0_14
116_1_1,26160,77,Before Onboard,1_1_17
116_1_1,26160,0,After Onboard,1_1_17
103_1_0,26160,33,Before Onboard,1_0_21
103_1_0,26160,0,After Onboard,1_0_21
329_3_1,26160,60,Before Onboard,3_1_19
329_3_1,26160,0,After Onboard,3_1_19
325_3_0,26160,44,Before Onboard,3_0_11
325_3_0,26160,0,After Onboard,3_0_11
202_2_0,26160,38,Before Onboard,2_0_19
202_2_0,26160,0,After Onboard,2_0_19
219_2_1,26160,28,Before Onboard,2_1_19
219_2_1,26160,0,After Onboard,2_1_19
105_3_0,26160,52,Before Onboard,3_0_19
105_3_0,26160,0,After Onboard,3_0_19
305_3_1,26160,0,When Arrival,3_1_11
919_4_0,26160,0,When Arrival,4_0_13
108_4_1,26160,23,When Arrival,4_1_13
909_4_0,26160,67,Before Onboard,4_0_16
909_4_0,26160,0,After Onboard,4_0_16
116_3_0,26160,19,Before Onboard,3_0_15
116_3_0,26160,0,After Onboard,3_0_15
928_4_1,26160,58,Before Onboard,4_1_16
928_4_1,26160,0,After Onboard,4_1_16
925_4_1,26160,48,Before Onboard,4_1_15
925_4_1,26160,0,After Onboard,4_1_15
921_4_1,26160,0,When Arrival,4_1_14
108_1_0,26160,144,When Arrival,1_0_19
926_4_0,26160,57,Before Onboard,4_0_11
926_4_0,26160,0,After Onboard,4_0_11
206_2_0,26160,22,Before Onboard,2_0_17
206_2_0,26160,0,After Onboard,2_0_17
208_2_1,26160,47,Before Onboard,2_1_15
208_2_1,26160,0,After Onboard,2_1_15
122_1_0,26190,41,Before Onboard,1_0_14
122_1_0,26190,0,After Onboard,1_0_14
316_3_0,26190,64,Before Onboard,3_0_14
316_3_0,26190,0,After Onboard,3_0_14
208_3_1,26190,76,When Arrival,3_1_12
105_1_0,26190,5,Before Onboard,1_0_20
105_1_0,26190,0,After Onboard,1_0_20
210_2_1,26190,0,When Arrival,2_1_16
310_3_0,26190,47,Before Onboard,3_0_16
310_3_0,26190,0,After Onboard,3_0_16
111_1_0,26190,0,When Arrival,1_0_18
216_2_1,26190,0,When Arrival,2_1_18
213_2_1,26220,0,When Arrival,2_1_17
919_4_0,26220,78,Before Onboard,4_0_13
919_4_0,26220,0,After Onboard,4_0_13
125_1_0,26220,0,When Arrival,1_0_13
108_4_1,26220,78,Before Onboard,4_1_13
108_4_1,26220,0,After Onboard,4_1_13
921_4_1,26220,69,Before Onboard,4_1_14
921_4_1,26220,0,After Onboard,4_1_14
108_1_0,26220,144,Before Onboard,1_0_19
108_1_0,26220,0,After Onboard,1_0_19
305_3_1,26220,79,Before Onboard,3_1_11
305_3_1,26220,0,After Onboard,3_1_11
913_4_1,26220,0,When Arrival,4_1_12
125_1_1,26220,0,When Arrival,1_1_21
113_2_0,26220,36,When Arrival,2_0_15
103_1_0,26250,0,When Arrival,1_0_22
128_1_1,26250,42,Before Onboard,1_1_24
128_1_1,26250,0,After Onboard,1_1_24
111_1_0,26250,63,Before Onboard,1_0_18
111_1_0,26250,0,After Onboard,1_0_18
128_1_0,26250,0,When Arrival,1_0_12
101_1_0,26250,31,Before Onboard,1_0_24
101_1_0,26250,0,After Onboard,1_0_24
216_2_1,26250,61,Before Onboard,2_1_18
216_2_1,26250,0,After Onboard,2_1_18
101_1_1,26250,0,When Arrival,1_1_12
208_3_1,26250,104,Before Onboard,3_1_12
208_3_1,26250,0,After Onboard,3_1_12
204_2_0,26250,0,When Arrival,2_0_18
210_2_1,26250,57,Before Onboard,2_1_16
210_2_1,26250,0,After Onboard,2_1_16
305_4_0,26280,49,When Arrival,4_0_14
113_2_0,26280,70,Before Onboard,2_0_15
113_2_0,26280,0,After Onboard,2_0_15
913_4_1,26280,118,Before Onboard,4_1_12
913_4_1,26280,0,After Onboard,4_1_12
305_4_1,26280,12,When Arrival,4_1_13
208_3_0,26280,31,When Arrival,3_0_17
125_1_0,26280,72,Before Onboard,1_0_13
125_1_0,26280,0,After Onboard,1_0_13
213_2_1,26280,66,Before Onboard,2_1_17
213_2_1,26280,0,After Onboard,2_1_17
125_1_1,26280,0,Before Onboard,1_1_21
125_1_1,26280,0,After Onboard,1_1_21
101_1_1,26310,11,Before Onboard,1_1_12
101_1_1,26310,0,After Onboard,1_1_12
305_3_0,26310,69,When Arrival,3_0_18
128_1_0,26310,8,Before Onboard,1_0_12
128_1_0,26310,0,After Onboard,1_0_12
111_1_1,26310,0,When Arrival,1_1_16
204_2_1,26310,0,When Arrival,2_1_14
204_2_0,26310,95,Before Onboard,2_0_18
204_2_0,26310,0,After Onboard,2_0_18
329_3_0,26310,0,When Arrival,3_0_10
103_1_0,26310,33,Before Onboard,1_0_22
103_1_0,26310,0,After Onboard,1_0_22
105_3_1,26310,0,When Arrival,3_1_10
113_2_1,26340,12,When Arrival,2_1_17
305_4_0,26340,95,Before Onboard,4_0_14
305_4_0,26340,0,After Onboard,4_0_14
208_3_0,26340,49,Before Onboard,3_0_17
208_3_0,26340,0,After Onboard,3_0_17
316_3_1,26340,0,When Arrival,3_1_15
213_2_0,26340,0,When Arrival,2_0_15
310_3_1,26340,0,When Arrival,3_1_13
913_4_0,26340,3,When Arrival,4_0_15
108_1_1,26340,28,When Arrival,1_1_15
305_4_1,26340,16,Before Onboard,4_1_13
305_4_1,26340,0,After Onboard,4_1_13
103_1_1,26340,0,When Arrival,1_1_13
325_3_1,26370,0,When Arrival,3_1_18
111_1_1,26370,33,Before Onboard,1_1_16
111_1_1,26370,0,After Onboard,1_1_16
305_3_0,26370,75,Before Onboard,3_0_18
305_3_0,26370,0,After Onboard,3_0_18
329_3_0,26370,47,Before Onboard,3_0_10
329_3_0,26370,0,After Onboard,3_0_10
122_1_1,26370,0,When Arrival,1_1_20
210_2_0,26370,0,When Arrival,2_0_16
204_2_1,26370,16,Before Onboard,2_1_14
204_2_1,26370,0,After Onboard,2_1_14
125_1_1,26370,0,When Arrival,1_1_22
116_3_1,26370,13,When Arrival,3_1_14
105_3_1,26370,44,Before Onboard,3_1_10
105_3_1,26370,0,After Onboard,3_1_10
216_2_0,26370,0,When Arrival,2_0_14
105_1_1,26370,6,When Arrival,1_1_14
909_4_1,26400,0,When Arrival,4_1_11
303_3_1,26400,0,When Arrival,3_1_11
103_1_0,26400,0,When Arrival,1_0_23
928_4_0,26400,0,When Arrival,4_0_11
128_1_1,26400,19,Before Onboard,1_1_25
128_1_1,26400,0,After Onboard,1_1_25
108_4_0,26400,123,When Arrival,4_0_14
310_3_1,26400,50,Before Onboard,3_1_13
310_3_1,26400,0,After Onboard,3_1_13
101_1_0,26400,23,Before Onboard,1_0_25
101_1_0,26400,0,After Onboard,1_0_25
108_1_1,26400,88,Before Onboard,1_1_15
108_1_1,26400,0,After Onboard,1_1_15
921_4_0,26400,0,When Arrival,4_0_13
219_2_0,26400,0,When Arrival,2_0_13
321_3_0,26400,0,When Arrival,3_0_13
919_4_1,26400,0,When Arrival,4_1_14
103_1_1,26400,18,Before Onboard,1_1_13
103_1_1,26400,0,After Onboard,1_1_13
213_2_0,26400,40,Before Onboard,2_0_15
213_2_0,26400,0,After Onboard,2_0_15
913_4_0,26400,31,Before Onboard,4_0_15
913_4_0,26400,3,After Onboard,4_0_15
116_1_0,26400,20,When Arrival,1_0_17
113_2_1,26400,40,Before Onboard,2_1_17
113_2_1,26400,0,After Onboard,2_1_17
316_3_1,26400,56,Before Onboard,3_1_15
316_3_1,26400,0,After Onboard,3_1_15
202_2_1,26400,0,When Arrival,2_1_13
113_1_0,26430,83,When Arrival,1_0_18
116_3_1,26430,86,Before Onboard,3_1_14
116_3_1,26430,0,After Onboard,3_1_14
216_2_0,26430,41,Before Onboard,2_0_14
216_2_0,26430,0,After Onboard,2_0_14
325_3_1,26430,78,Before Onboard,3_1_18
325_3_1,26430,0,After Onboard,3_1_18
122_1_1,26430,56,Before Onboard,1_1_20
122_1_1,26430,0,After Onboard,1_1_20
119_1_0,26430,0,When Arrival,1_0_16
105_1_1,26430,19,Before Onboard,1_1_14
105_1_1,26430,0,After Onboard,1_1_14
110_1_1,26430,0,When Arrival,1_1_16
210_2_0,26430,41,Before Onboard,2_0_16
210_2_0,26430,0,After Onboard,2_0_16
125_1_1,26430,30,Before Onboard,1_1_22
125_1_1,26430,0,After Onboard,1_1_22
103_1_0,26460,17,Before Onboard,1_0_23
103_1_0,26460,0,After Onboard,1_0_23
108_4_0,26460,139,Before Onboard,4_0_14
108_4_0,26460,21,After Onboard,4_0_14
119_1_1,26460,0,When Arrival,1_1_19
206_2_1,26460,0,When Arrival,2_1_15
208_2_0,26460,9,When Arrival,2_0_17
926_4_1,26460,0,When Arrival,4_1_16
113_1_1,26460,106,When Arrival,1_1_17
919_4_1,26460,57,Before Onboard,4_1_14
919_4_1,26460,0,After Onboard,4_1_14
303_3_1,26460,80,Before Onboard,3_1_11
303_3_1,26460,0,After Onboard,3_1_11
925_4_0,26460,0,When Arrival,4_0_12
928_4_0,26460,70,Before Onboard,4_0_11
928_4_0,26460,0,After Onboard,4_0_11
202_2_1,26460,68,Before Onboard,2_1_13
202_2_1,26460,0,After Onboard,2_1_13
116_1_0,26460,25,Before Onboard,1_0_17
116_1_0,26460,0,After Onboard,1_0_17
110_1_0,26460,0,When Arrival,1_0_19
909_4_1,26460,88,Before Onboard,4_1_11
909_4_1,26460,0,After Onboard,4_1_11
105_1_0,26460,0,When Arrival,1_0_21
321_3_0,26460,76,Before Onboard,3_0_13
321_3_0,26460,0,After Onboard,3_0_13
921_4_0,26460,66,Before Onboard,4_0_13
921_4_0,26460,0,After Onboard,4_0_13
219_2_0,26460,75,Before Onboard,2_0_13
219_2_0,26460,0,After Onboard,2_0_13
116_1_1,26490,40,When Arrival,1_1_18
113_1_0,26490,97,Before Onboard,1_0_18
113_1_0,26490,0,After Onboard,1_0_18
214_2_1,26490,0,When Arrival,2_1_18
119_1_0,26490,69,Before Onboard,1_0_16
119_1_0,26490,0,After Onboard,1_0_16
110_1_1,26490,74,Before Onboard,1_1_16
110_1_1,26490,0,After Onboard,1_1_16
206_2_1,26520,75,Before Onboard,2_1_15
206_2_1,26520,0,After Onboard,2_1_15
125_1_1,26520,0,When Arrival,1_1_23
214_2_0,26520,0,When Arrival,2_0_15
113_1_1,26520,110,Before Onboard,1_1_17
113_1_1,26520,0,After Onboard,1_1_17
122_1_0,26520,0,When Arrival,1_0_15
321_3_1,26520,0,When Arrival,3_1_17
925_4_0,26520,83,Before Onboard,4_0_12
925_4_0,26520,33,After Onboard,4_0_12
119_1_1,26520,12,Before Onboard,1_1_19
119_1_1,26520,0,After Onboard,1_1_19
303_3_0,26520,0,When Arrival,3_0_19
208_2_0,26520,48,Before Onboard,2_0_17
208_2_0,26520,0,After Onboard,2_0_17
105_1_0,26520,23,Before Onboard,1_0_21
105_1_0,26520,0,After Onboard,1_0_21
918_4_1,26520,0,When Arrival,4_1_14
926_4_1,26520,87,Before Onboard,4_1_16
926_4_1,26520,0,After Onboard,4_1_16
110_1_0,26520,5,Before Onboard,1_0_19
110_1_0,26520,0,After Onboard,1_0_19
922_4_0,26520,0,When Arrival,4_0_13
214_2_1,26550,99,Before Onboard,2_1_18
214_2_1,26550,0,After Onboard,2_1_18
101_1_0,26550,40,Before Onboard,1_0_26
101_1_0,26550,0,After Onboard,1_0_26
108_1_0,26550,29,When Arrival,1_0_20
325_3_0,26550,0,When Arrival,3_0_12
103_1_0,26550,0,When Arrival,1_0_24
116_3_0,26550,71,When Arrival,3_0_16
206_2_0,26550,0,When Arrival,2_0_18
128_1_1,26550,36,Before Onboard,1_1_26
128_1_1,26550,0,After Onboard,1_1_26
116_1_1,26550,77,Before Onboard,1_1_18
116_1_1,26550,0,After Onboard,1_1_18
208_2_1,26550,42,When Arrival,2_1_16
321_3_1,26580,34,Before Onboard,3_1_17
321_3_1,26580,0,After Onboard,3_1_17
214_2_0,26580,11,Before Onboard,2_0_15
214_2_0,26580,0,After Onboard,2_0_15
316_3_0,26580,0,When Arrival,3_0_15
122_1_0,26580,39,Before Onboard,1_0_15
122_1_0,26580,0,After Onboard,1_0_15
918_4_1,26580,116,Before Onboard,4_1_14
918_4_1,26580,0,After Onboard,4_1_14
922_4_1,26580,0,When Arrival,4_1_15
310_3_0,26580,0,When Arrival,3_0_17
125_1_1,26580,38,Before Onboard,1_1_23
125_1_1,26580,0,After Onboard,1_1_23
918_4_0,26580,8,When Arrival,4_0_14
303_3_0,26580,32,Before Onboard,3_0_19
303_3_0,26580,0,After Onboard,3_0_19
922_4_0,26580,112,Before Onboard,4_0_13
922_4_0,26580,0,After Onboard,4_0_13
111_1_0,26580,0,When Arrival,1_0_19
208_2_1,26610,67,Before Onboard,2_1_16
208_2_1,26610,0,After Onboard,2_1_16
325_3_0,26610,32,Before Onboard,3_0_12
325_3_0,26610,0,After Onboard,3_0_12
206_2_0,26610,26,Before Onboard,2_0_18
206_2_0,26610,0,After Onboard,2_0_18
125_1_0,26610,0,When Arrival,1_0_14
305_3_1,26610,16,When Arrival,3_1_12
202_2_0,26610,27,Before Onboard,2_0_20
202_2_0,26610,0,After Onboard,2_0_20
116_3_0,26610,84,Before Onboard,3_0_16
116_3_0,26610,0,After Onboard,3_0_16
103_1_0,26610,47,Before Onboard,1_0_24
103_1_0,26610,0,After Onboard,1_0_24
108_1_0,26610,61,Before Onboard,1_0_20
108_1_0,26610,0,After Onboard,1_0_20
105_1_0,26610,0,When Arrival,1_0_22
105_3_0,26610,39,Before Onboard,3_0_20
105_3_0,26610,0,After Onboard,3_0_20
329_3_1,26610,52,Before Onboard,3_1_20
329_3_1,26610,0,After Onboard,3_1_20
219_2_1,26610,27,Before Onboard,2_1_20
219_2_1,26610,0,After Onboard,2_1_20
208_3_1,26640,68,When Arrival,3_1_13
101_1_1,26640,0,When Arrival,1_1_13
316_3_0,26640,66,Before Onboard,3_0_15
316_3_0,26640,0,After Onboard,3_0_15
128_1_0,26640,0,When Arrival,1_0_13
310_3_0,26640,56,Before Onboard,3_0_17
310_3_0,26640,0,After Onboard,3_0_17
922_4_1,26640,15,Before Onboard,4_1_15
922_4_1,26640,0,After Onboard,4_1_15
926_4_0,26640,0,When Arrival,4_0_12
925_4_1,26640,0,When Arrival,4_1_16
216_2_1,26640,0,When Arrival,2_1_19
210_2_1,26640,0,When Arrival,2_1_17
918_4_0,26640,25,Before Onboard,4_0_14
918_4_0,26640,8,After Onboard,4_0_14
111_1_0,26640,66,Before Onboard,1_0_19
111_1_0,26640,0,After Onboard,1_0_19
305_3_1,26670,85,Before Onboard,3_1_12
305_3_1,26670,1,After Onboard,3_1_12
113_2_0,26670,60,When Arrival,2_0_16
105_1_0,26670,21,Before Onboard,1_0_22
105_1_0,26670,0,After Onboard,1_0_22
125_1_1,26670,0,When Arrival,1_1_24
213_2_1,26670,0,When Arrival,2_1_18
125_1_0,26670,15,Before Onboard,1_0_14
125_1_0,26670,0,After Onboard,1_0_14
108_4_1,26700,32,When Arrival,4_1_14
128_1_1,26700,38,Before Onboard,1_1_27
128_1_1,26700,0,After Onboard,1_1_27
216_2_1,26700,63,Before Onboard,2_1_19
216_2_1,26700,0,After Onboard,2_1_19
122_1_1,26700,0,When Arrival,1_1_21
925_4_1,26700,44,Before Onboard,4_1_16
925_4_1,26700,0,After Onboard,4_1_16
928_4_1,26700,53,Before Onboard,4_1_17
928_4_1,26700,0,After Onboard,4_1_17
921_4_1,26700,0,When Arrival,4_1_15
111_1_1,26700,0,When Arrival,1_1_17
909_4_0,26700,49,Before Onboard,4_0_17
909_4_0,26700,0,After Onboard,4_0_17
919_4_0,26700,0,When Arrival,4_0_14
204_2_0,26700,0,When Arrival,2_0_19
208_3_1,26700,94,Before Onboard,3_1_13
208_3_1,26700,0,After Onboard,3_1_13
101_1_1,26700,50,Before Onboard,1_1_13
101_1_1,26700,0,After Onboard,1_1_13
210_2_1,26700,65,Before Onboard,2_1_17
210_2_1,26700,0,After Onboard,2_1_17
101_1_0,26700,0,Before Onboard,1_0_27
101_1_0,26700,0,After Onboard,1_0_27
103_1_0,26700,0,When Arrival,1_0_25
926_4_0,26700,36,Before Onboard,4_0_12
926_4_0,26700,15,After Onboard,4_0_12
128_1_0,26700,0,Before Onboard,1_0_13
128_1_0,26700,0,After Onboard,1_0_13
108_1_1,26730,37,When Arrival,1_1_16
113_2_0,26730,112,Before Onboard,2_0_16
113_2_0,26730,0,After Onboard,2_0_16
208_3_0,26730,36,When Arrival,3_0_18
103_1_1,26730,0,When Arrival,1_1_14
213_2_1,26730,82,Before Onboard,2_1_18
213_2_1,26730,0,After Onboard,2_1_18
125_1_1,26730,15,Before Onboard,1_1_24
125_1_1,26730,0,After Onboard,1_1_24
921_4_1,26760,64,Before Onboard,4_1_15
921_4_1,26760,0,After Onboard,4_1_15
103_1_0,26760,44,Before Onboard,1_0_25
103_1_0,26760,0,After Onboard,1_0_25
305_3_0,26760,0,When Arrival,3_0_19
122_1_1,26760,43,Before Onboard,1_1_21
122_1_1,26760,0,After Onboard,1_1_21
913_4_1,26760,0,When Arrival,4_1_13
108_4_1,26760,95,Before Onboard,4_1_14
108_4_1,26760,0,After Onboard,4_1_14
105_1_0,26760,0,When Arrival,1_0_23
105_3_1,26760,0,When Arrival,3_1_11
111_1_1,26760,29,Before Onboard,1_1_17
111_1_1,26760,0,After Onboard,1_1_17
329_3_0,26760,0,When Arrival,3_0_11
105_1_1,26760,9,When Arrival,1_1_15
204_2_1,26760,0,When Arrival,2_1_15
919_4_0,26760,62,Before Onboard,4_0_14
919_4_0,26760,0,After Onboard,4_0_14
204_2_0,26760,85,Before Onboard,2_0_19
204_2_0,26760,0,After Onboard,2_0_19
108_1_1,26790,41,Before Onboard,1_1_16
108_1_1,26790,0,After Onboard,1_1_16
208_3_0,26790,52,Before Onboard,3_0_18
208_3_0,26790,0,After Onboard,3_0_18
213_2_0,26790,0,When Arrival,2_0_16
316_3_1,26790,0,When Arrival,3_1_16
103_1_1,26790,5,Before Onboard,1_1_14
103_1_1,26790,0,After Onboard,1_1_14
310_3_1,26790,0,When Arrival,3_1_14
116_1_0,26790,22,When Arrival,1_0_18
113_2_1,26790,13,When Arrival,2_1_18
216_2_0,26820,0,When Arrival,2_0_15
210_2_0,26820,0,When Arrival,2_0_17
110_1_1,26820,0,When Arrival,1_1_17
329_3_0,26820,49,Before Onboard,3_0_11
329_3_0,26820,0,After Onboard,3_0_11
305_4_0,26820,82,When Arrival,4_0_15
913_4_1,26820,100,Before Onboard,4_1_13
913_4_1,26820,0,After Onboard,4_1_13
119_1_0,26820,0,When Arrival,1_0_17
105_3_1,26820,33,Before Onboard,3_1_11
105_3_1,26820,0,After Onboard,3_1_11
105_1_1,26820,9,Before Onboard,1_1_15
105_1_1,26820,0,After Onboard,1_1_15
125_1_1,26820,0,When Arrival,1_1_25
325_3_1,26820,0,When Arrival,3_1_19
305_4_1,26820,24,When Arrival,4_1_14
305_3_0,26820,129,Before Onboard,3_0_19
305_3_0,26820,2,After Onboard,3_0_19
116_3_1,26820,23,When Arrival,3_1_15
204_2_1,26820,19,Before Onboard,2_1_15
204_2_1,26820,0,After Onboard,2_1_15
105_1_0,26820,0,Before Onboard,1_0_23
105_1_0,26820,0,After Onboard,1_0_23
113_1_0,26820,88,When Arrival,1_0_19
219_2_0,26850,0,When Arrival,2_0_14
113_2_1,26850,45,Before Onboard,2_1_18
113_2_1,26850,0,After Onboard,2_1_18
321_3_0,26850,0,When Arrival,3_0_14
213_2_0,26850,25,Before Onboard,2_0_16
213_2_0,26850,0,After Onboard,2_0_16
316_3_1,26850,67,Before Onboard,3_1_16
316_3_1,26850,0,After Onboard,3_1_16
303_3_1,26850,0,When Arrival,3_1_12
110_1_0,26850,0,When Arrival,1_0_20
122_1_1,26850,0,When Arrival,1_1_22
101_1_0,26850,36,Before Onboard,1_0_28
101_1_0,26850,0,After Onboard,1_0_28
113_1_1,26850,141,When Arrival,1_1_18
116_1_0,26850,89,Before Onboard,1_0_18
116_1_0,26850,0,After Onboard,1_0_18
310_3_1,26850,35,Before Onboard,3_1_14
310_3_1,26850,0,After Onboard,3_1_14
202_2_1,26850,0,When Arrival,2_1_14
103_1_0,26850,0,When Arrival,1_0_26
119_1_1,26850,0,When Arrival,1_1_20
128_1_1,26850,37,Before Onboard,1_1_28
128_1_1,26850,0,After Onboard,1_1_28
325_3_1,26880,79,Before Onboard,3_1_19
325_3_1,26880,0,After Onboard,3_1_19
305_4_1,26880,33,Before Onboard,4_1_14
305_4_1,26880,0,After Onboard,4_1_14
305_4_0,26880,82,Before Onboard,4_0_15
305_4_0,26880,0,After Onboard,4_0_15
108_1_0,26880,149,When Arrival,1_0_21
125_1_1,26880,36,Before Onboard,1_1_25
125_1_1,26880,0,After Onboard,1_1_25
116_1_1,26880,64,When Arrival,1_1_19
216_2_0,26880,33,Before Onboard,2_0_15
216_2_0,26880,0,After Onboard,2_0_15
110_1_1,26880,109,Before Onboard,1_1_17
110_1_1,26880,0,After Onboard,1_1_17
116_3_1,26880,45,Before Onboard,3_1_15
116_3_1,26880,0,After Onboard,3_1_15
119_1_0,26880,94,Before Onboard,1_0_17
119_1_0,26880,0,After Onboard,1_0_17
913_4_0,26880,3,When Arrival,4_0_16
210_2_0,26880,41,Before Onboard,2_0_17
210_2_0,26880,0,After Onboard,2_0_17
113_1_0,26880,93,Before Onboard,1_0_19
113_1_0,26880,0,After Onboard,1_0_19
321_3_0,26910,80,Before Onboard,3_0_14
321_3_0,26910,0,After Onboard,3_0_14
206_2_1,26910,0,When Arrival,2_1_16
122_1_0,26910,0,When Arrival,1_0_16
303_3_1,26910,85,Before Onboard,3_1_12
303_3_1,26910,0,After Onboard,3_1_12
113_1_1,26910,148,Before Onboard,1_1_18
113_1_1,26910,0,After Onboard,1_1_18
103_1_0,26910,37,Before Onboard,1_0_26
103_1_0,26910,0,After Onboard,1_0_26
202_2_1,26910,68,Before Onboard,2_1_14
202_2_1,26910,0,After Onboard,2_1_14
110_1_0,26910,10,Before Onboard,1_0_20
110_1_0,26910,0,After Onboard,1_0_20
122_1_1,26910,56,Before Onboard,1_1_22
122_1_1,26910,0,After Onboard,1_1_22
219_2_0,26910,70,Before Onboard,2_0_14
219_2_0,26910,0,After Onboard,2_0_14
208_2_0,26910,9,When Arrival,2_0_18
119_1_1,26910,8,Before Onboard,1_1_20
119_1_1,26910,0,After Onboard,1_1_20
105_1_0,26910,0,When Arrival,1_0_24
214_2_1,26940,0,When Arrival,2_1_19
913_4_0,26940,30,Before Onboard,4_0_16
913_4_0,26940,3,After Onboard,4_0_16
928_4_0,26940,0,When Arrival,4_0_12
108_4_0,26940,150,When Arrival,4_0_15
919_4_1,26940,0,When Arrival,4_1_15
108_1_0,26940,230,Before Onboard,1_0_21
108_1_0,26940,0,After Onboard,1_0_21
116_1_1,26940,78,Before Onboard,1_1_19
116_1_1,26940,0,After Onboard,1_1_19
909_4_1,26940,0,When Arrival,4_1_12
921_4_0,26940,0,When Arrival,4_0_14
321_3_1,26970,0,When Arrival,3_1_18
122_1_0,26970,17,Before Onboard,1_0_16
122_1_0,26970,0,After Onboard,1_0_16
111_1_0,26970,0,When Arrival,1_0_20
303_3_0,26970,0,When Arrival,3_0_20
105_1_0,26970,30,Before Onboard,1_0_24
105_1_0,26970,0,After Onboard,1_0_24
208_2_0,26970,55,Before Onboard,2_0_18
208_2_0,26970,0,After Onboard,2_0_18
125_1_1,26970,0,When Arrival,1_1_26
214_2_0,26970,0,When Arrival,2_0_16
206_2_1,26970,91,Before Onboard,2_1_16
206_2_1,26970,0,After Onboard,2_1_16
116_3_0,27000,86,When Arrival,3_0_17
108_4_0,27000,165,Before Onboard,4_0_15
108_4_0,27000,21,After Onboard,4_0_15
125_1_0,27000,0,When Arrival,1_0_15
925_4_0,27000,33,When Arrival,4_0_13
128_1_1,27000,41,Before Onboard,1_1_29
128_1_1,27000,0,After Onboard,1_1_29
909_4_1,27000,71,Before Onboard,4_1_12
909_4_1,27000,0,After Onboard,4_1_12
325_3_0,27000,0,When Arrival,3_0_13
206_2_0,27000,0,When Arrival,2_0_19
122_1_1,27000,0,When Arrival,1_1_23
919_4_1,27000,60,Before Onboard,4_1_15
919_4_1,27000,0,After Onboard,4_1_15
921_4_0,27000,66,Before Onboard,4_0_14
921_4_0,27000,0,After Onboard,4_0_14
101_1_0,27000,28,Before Onboard,1_0_29
101_1_0,27000,0,After Onboard,1_0_29
928_4_0,27000,69,Before Onboard,4_0_12
928_4_0,27000,50,After Onboard,4_0_12
208_2_1,27000,52,When Arrival,2_1_17
214_2_1,27000,107,Before Onboard,2_1_19
