origin_station_id,destination_station_id,tap_in_time_start,tap_in_time_end,num_passengers
204,119,44100,45000,1
204,119,45000,45900,3
204,119,45900,46800,5
204,119,46800,47700,2
204,119,48600,49500,2
204,119,49500,50400,1
204,119,50400,51300,2
204,119,51300,52200,1
204,119,52200,53100,3
204,119,53100,54000,1
204,119,54000,54900,4
204,119,55800,56700,3
204,119,56700,57600,3
204,119,57600,58500,6
204,119,58500,59400,7
204,119,59400,60300,8
204,119,60300,61200,5
204,119,61200,62100,7
204,119,62100,63000,10
204,119,63000,63900,7
204,119,63900,64800,10
204,119,64800,65700,2
204,119,65700,66600,4
204,119,66600,67500,2
204,119,68400,69300,2
204,119,69300,70200,1
204,119,70200,71100,1
204,119,71100,72000,3
204,119,72000,72900,1
204,119,72900,73800,4
204,119,73800,74700,1
204,119,74700,75600,2
204,119,75600,76500,1
204,119,76500,77400,3
204,119,77400,78300,2
204,119,78300,79200,2
204,119,79200,80100,1
204,119,82800,83700,1
204,119,85500,86400,1
204,122,0,900,1
204,122,900,1800,1
204,122,4500,5400,1
204,122,9000,9900,2
204,122,9900,10800,1
204,122,10800,11700,1
204,122,11700,12600,1
204,122,12600,13500,2
204,122,14400,15300,1
204,122,18900,19800,1
204,122,21600,22500,1
204,122,23400,24300,1
204,122,24300,25200,2
204,122,25200,26100,3
204,122,26100,27000,5
204,122,27000,27900,7
204,122,27900,28800,8
204,122,28800,29700,4
204,122,29700,30600,8
204,122,30600,31500,6
204,122,31500,32400,4
204,122,32400,33300,1
204,122,33300,34200,1
204,122,35100,36000,2
204,122,36000,36900,2
204,122,36900,37800,2
204,122,37800,38700,2
204,122,38700,39600,1
204,122,39600,40500,3
204,122,40500,41400,3
204,122,41400,42300,1
204,122,42300,43200,2
204,122,43200,44100,3
204,122,44100,45000,1
204,122,45900,46800,2
204,122,46800,47700,3
204,122,47700,48600,1
204,122,49500,50400,4
204,122,52200,53100,1
204,122,53100,54000,2
204,122,54000,54900,3
204,122,54900,55800,4
204,122,55800,56700,6
204,122,56700,57600,1
204,122,57600,58500,5
204,122,58500,59400,3
204,122,59400,60300,4
204,122,60300,61200,6
204,122,61200,62100,7
204,122,62100,63000,7
204,122,63000,63900,5
204,122,63900,64800,1
204,122,64800,65700,1
204,122,65700,66600,2
204,122,66600,67500,4
204,122,68400,69300,2
204,122,71100,72000,1
204,122,73800,74700,1
204,122,74700,75600,2
204,122,75600,76500,2
204,122,76500,77400,2
204,122,77400,78300,2
204,122,78300,79200,1
204,122,79200,80100,1
204,122,83700,84600,1
204,125,0,900,2
204,125,1800,2700,1
204,125,2700,3600,2
204,125,3600,4500,2
204,125,4500,5400,2
204,125,5400,6300,1
204,125,9000,9900,1
204,125,14400,15300,1
204,125,15300,16200,1
204,125,17100,18000,1
204,125,19800,20700,2
204,125,20700,21600,2
204,125,21600,22500,1
204,125,22500,23400,1
204,125,23400,24300,1
204,125,24300,25200,1
204,125,25200,26100,6
204,125,26100,27000,8
204,125,27000,27900,7
204,125,27900,28800,3
204,125,28800,29700,3
204,125,29700,30600,5
204,125,30600,31500,11
204,125,31500,32400,5
204,125,32400,33300,2
204,125,34200,35100,3
204,125,35100,36000,1
204,125,36000,36900,4
204,125,36900,37800,1
204,125,37800,38700,2
204,125,38700,39600,4
204,125,39600,40500,2
204,125,41400,42300,2
204,125,42300,43200,2
204,125,44100,45000,2
204,125,45900,46800,1
204,125,46800,47700,1
204,125,47700,48600,3
204,125,48600,49500,2
204,125,50400,51300,2
204,125,51300,52200,1
204,125,52200,53100,4
204,125,53100,54000,2
204,125,54000,54900,1
204,125,54900,55800,6
204,125,55800,56700,1
204,125,56700,57600,1
204,125,57600,58500,7
204,125,58500,59400,7
204,125,59400,60300,6
204,125,60300,61200,6
204,125,61200,62100,4
204,125,62100,63000,4
204,125,63000,63900,5
204,125,63900,64800,4
204,125,64800,65700,1
204,125,66600,67500,1
204,125,67500,68400,1
204,125,68400,69300,2
204,125,69300,70200,2
204,125,70200,71100,1
204,125,72000,72900,4
204,125,72900,73800,4
204,125,73800,74700,2
204,125,74700,75600,1
204,125,78300,79200,1
204,125,82800,83700,1
204,128,0,900,2
204,128,1800,2700,1
204,128,2700,3600,1
204,128,6300,7200,2
204,128,7200,8100,1
204,128,9000,9900,1
204,128,9900,10800,2
204,128,13500,14400,3
204,128,15300,16200,1
204,128,18000,18900,2
204,128,19800,20700,2
204,128,20700,21600,1
204,128,21600,22500,2
204,128,23400,24300,1
204,128,24300,25200,1
204,128,25200,26100,7
204,128,26100,27000,6
204,128,27000,27900,4
204,128,27900,28800,4
204,128,28800,29700,7
204,128,29700,30600,3
204,128,30600,31500,5
204,128,31500,32400,10
204,128,32400,33300,4
204,128,33300,34200,5
204,128,34200,35100,2
204,128,36000,36900,3
204,128,36900,37800,2
204,128,37800,38700,4
204,128,38700,39600,2
204,128,40500,41400,4
204,128,41400,42300,1
204,128,42300,43200,1
204,128,43200,44100,4
204,128,44100,45000,1
204,128,45000,45900,1
204,128,45900,46800,5
204,128,46800,47700,2
204,128,47700,48600,2
204,128,48600,49500,4
204,128,49500,50400,1
204,128,50400,51300,2
204,128,51300,52200,3
204,128,52200,53100,1
204,128,53100,54000,2
204,128,54000,54900,2
204,128,54900,55800,1
204,128,55800,56700,5
204,128,56700,57600,5
204,128,57600,58500,3
204,128,58500,59400,8
204,128,59400,60300,2
204,128,60300,61200,5
204,128,61200,62100,10
204,128,62100,63000,4
204,128,63000,63900,10
204,128,63900,64800,6
204,128,64800,65700,2
204,128,65700,66600,1
204,128,66600,67500,1
204,128,67500,68400,5
204,128,68400,69300,1
204,128,70200,71100,3
204,128,71100,72000,1
204,128,72000,72900,3
204,128,72900,73800,3
204,128,73800,74700,1
204,128,76500,77400,1
204,128,77400,78300,2
204,128,79200,80100,1
204,128,82800,83700,1
204,128,83700,84600,1
204,128,84600,85500,2
204,128,85500,86400,1
204,202,900,1800,1
204,202,4500,5400,1
204,202,5400,6300,1
204,202,6300,7200,1
204,202,9900,10800,1
204,202,10800,11700,1
204,202,13500,14400,1
204,202,15300,16200,2
204,202,16200,17100,1
204,202,18900,19800,1
204,202,19800,20700,2
204,202,21600,22500,3
204,202,23400,24300,1
204,202,24300,25200,1
204,202,25200,26100,9
204,202,26100,27000,4
204,202,27000,27900,3
204,202,27900,28800,5
204,202,28800,29700,5
204,202,29700,30600,3
204,202,30600,31500,3
204,202,31500,32400,7
204,202,33300,34200,3
204,202,34200,35100,3
204,202,35100,36000,4
204,202,36000,36900,1
204,202,36900,37800,1
204,202,37800,38700,5
204,202,39600,40500,2
204,202,40500,41400,4
204,202,41400,42300,2
204,202,42300,43200,2
204,202,43200,44100,2
204,202,44100,45000,2
204,202,45000,45900,1
204,202,45900,46800,1
204,202,46800,47700,3
204,202,47700,48600,2
204,202,48600,49500,3
204,202,49500,50400,1
204,202,50400,51300,3
204,202,51300,52200,3
204,202,52200,53100,1
204,202,53100,54000,1
204,202,54000,54900,3
204,202,54900,55800,2
204,202,55800,56700,1
204,202,56700,57600,5
204,202,57600,58500,4
204,202,58500,59400,5
204,202,59400,60300,5
204,202,60300,61200,3
204,202,61200,62100,9
204,202,62100,63000,7
204,202,63000,63900,3
204,202,63900,64800,9
204,202,64800,65700,1
204,202,65700,66600,1
204,202,66600,67500,1
204,202,68400,69300,1
204,202,69300,70200,2
204,202,70200,71100,4
204,202,71100,72000,3
204,202,72000,72900,2
204,202,73800,74700,3
204,202,74700,75600,1
204,202,76500,77400,1
204,202,77400,78300,1
204,202,78300,79200,2
204,202,80100,81000,1
204,202,81900,82800,1
204,202,82800,83700,1
204,206,0,900,1
204,206,900,1800,2
204,206,1800,2700,2
204,206,4500,5400,2
204,206,11700,12600,1
204,206,15300,16200,1
204,206,17100,18000,1
204,206,18000,18900,4
204,206,19800,20700,1
204,206,23400,24300,1
204,206,25200,26100,4
204,206,26100,27000,3
204,206,27000,27900,6
204,206,27900,28800,6
204,206,28800,29700,7
204,206,29700,30600,1
204,206,30600,31500,11
204,206,31500,32400,5
204,206,33300,34200,2
204,206,34200,35100,2
204,206,35100,36000,3
204,206,36000,36900,3
204,206,36900,37800,4
204,206,37800,38700,2
204,206,39600,40500,2
204,206,40500,41400,2
204,206,41400,42300,2
204,206,42300,43200,1
204,206,43200,44100,4
204,206,44100,45000,2
204,206,45000,45900,2
204,206,45900,46800,1
204,206,47700,48600,2
204,206,48600,49500,2
204,206,49500,50400,3
204,206,50400,51300,2
204,206,51300,52200,3
204,206,52200,53100,3
204,206,53100,54000,3
204,206,54000,54900,1
204,206,54900,55800,4
204,206,55800,56700,1
204,206,56700,57600,3
204,206,57600,58500,2
204,206,58500,59400,7
204,206,59400,60300,4
204,206,60300,61200,4
204,206,61200,62100,5
204,206,62100,63000,11
204,206,63000,63900,7
204,206,63900,64800,10
204,206,64800,65700,3
204,206,66600,67500,4
204,206,67500,68400,2
204,206,68400,69300,3
204,206,69300,70200,1
204,206,70200,71100,1
204,206,71100,72000,3
204,206,72000,72900,1
204,206,73800,74700,3
204,206,75600,76500,2
204,206,76500,77400,3
204,206,77400,78300,2
204,206,78300,79200,1
204,206,81900,82800,1
204,208,1800,2700,1
204,208,7200,8100,1
204,208,9900,10800,1
204,208,11700,12600,1
204,208,13500,14400,1
204,208,14400,15300,1
204,208,18900,19800,1
204,208,20700,21600,1
204,208,21600,22500,2
204,208,22500,23400,1
204,208,25200,26100,2
204,208,26100,27000,3
204,208,27000,27900,2
204,208,27900,28800,7
204,208,28800,29700,4
204,208,29700,30600,3
204,208,30600,31500,5
204,208,31500,32400,6
204,208,32400,33300,2
204,208,33300,34200,3
204,208,34200,35100,3
204,208,35100,36000,2
204,208,36000,36900,1
204,208,36900,37800,2
204,208,37800,38700,4
204,208,38700,39600,2
204,208,39600,40500,3
204,208,40500,41400,1
204,208,42300,43200,3
204,208,43200,44100,2
204,208,44100,45000,2
204,208,45000,45900,3
204,208,45900,46800,1
204,208,46800,47700,2
204,208,47700,48600,2
204,208,48600,49500,1
204,208,49500,50400,1
204,208,50400,51300,1
204,208,51300,52200,3
204,208,53100,54000,1
204,208,54000,54900,3
204,208,54900,55800,1
204,208,55800,56700,1
204,208,56700,57600,3
204,208,57600,58500,5
204,208,58500,59400,9
204,208,59400,60300,6
204,208,60300,61200,12
204,208,61200,62100,3
204,208,62100,63000,6
204,208,63000,63900,7
204,208,63900,64800,7
204,208,64800,65700,1
204,208,65700,66600,3
204,208,66600,67500,1
204,208,67500,68400,1
204,208,68400,69300,2
204,208,70200,71100,1
204,208,71100,72000,1
204,208,72000,72900,3
204,208,72900,73800,1
204,208,74700,75600,1
204,208,78300,79200,2
204,208,80100,81000,1
204,208,82800,83700,1
204,210,4500,5400,1
204,210,5400,6300,1
204,210,6300,7200,1
204,210,9000,9900,1
204,210,10800,11700,1
204,210,12600,13500,1
204,210,16200,17100,1
204,210,18000,18900,2
204,210,18900,19800,3
204,210,19800,20700,1
204,210,20700,21600,1
204,210,23400,24300,1
204,210,24300,25200,2
204,210,25200,26100,7
204,210,26100,27000,6
204,210,27000,27900,6
204,210,27900,28800,6
204,210,28800,29700,11
204,210,29700,30600,9
204,210,30600,31500,8
204,210,31500,32400,10
204,210,32400,33300,1
204,210,33300,34200,3
204,210,34200,35100,1
204,210,35100,36000,2
204,210,36000,36900,1
204,210,36900,37800,2
204,210,37800,38700,5
204,210,38700,39600,2
204,210,39600,40500,2
204,210,40500,41400,3
204,210,41400,42300,3
204,210,42300,43200,2
204,210,43200,44100,1
204,210,44100,45000,1
204,210,45000,45900,2
204,210,45900,46800,1
204,210,46800,47700,3
204,210,47700,48600,4
204,210,49500,50400,5
204,210,50400,51300,1
204,210,51300,52200,1
204,210,52200,53100,2
204,210,53100,54000,4
204,210,54900,55800,1
204,210,55800,56700,1
204,210,56700,57600,2
204,210,57600,58500,9
204,210,58500,59400,5
204,210,59400,60300,3
204,210,60300,61200,4
204,210,61200,62100,8
204,210,62100,63000,4
204,210,63000,63900,5
204,210,63900,64800,6
204,210,64800,65700,2
204,210,65700,66600,2
204,210,66600,67500,1
204,210,67500,68400,2
204,210,68400,69300,2
204,210,70200,71100,2
204,210,71100,72000,1
204,210,72000,72900,3
204,210,72900,73800,1
204,210,74700,75600,3
204,210,75600,76500,1
204,210,76500,77400,1
204,210,78300,79200,2
204,210,79200,80100,1
204,210,80100,81000,1
204,210,81000,81900,1
204,213,1800,2700,2
204,213,6300,7200,2
204,213,13500,14400,2
204,213,14400,15300,1
204,213,15300,16200,1
204,213,18900,19800,1
204,213,19800,20700,1
204,213,22500,23400,1
204,213,25200,26100,2
204,213,26100,27000,6
204,213,27000,27900,9
204,213,27900,28800,7
204,213,28800,29700,4
204,213,29700,30600,6
204,213,30600,31500,2
204,213,31500,32400,8
204,213,32400,33300,2
204,213,33300,34200,6
204,213,34200,35100,2
204,213,35100,36000,1
204,213,36000,36900,3
204,213,36900,37800,1
204,213,37800,38700,1
204,213,38700,39600,3
204,213,39600,40500,1
204,213,40500,41400,3
204,213,41400,42300,2
204,213,42300,43200,3
204,213,43200,44100,2
204,213,44100,45000,5
204,213,45000,45900,1
204,213,45900,46800,2
204,213,46800,47700,3
204,213,47700,48600,1
204,213,48600,49500,2
204,213,49500,50400,7
204,213,50400,51300,4
204,213,51300,52200,1
204,213,52200,53100,3
204,213,53100,54000,1
204,213,54000,54900,1
204,213,54900,55800,2
204,213,55800,56700,2
204,213,56700,57600,4
204,213,57600,58500,4
204,213,58500,59400,6
204,213,59400,60300,8
204,213,60300,61200,5
204,213,61200,62100,5
204,213,62100,63000,8
204,213,63000,63900,7
204,213,63900,64800,6
204,213,64800,65700,1
204,213,65700,66600,3
204,213,66600,67500,2
204,213,67500,68400,3
204,213,69300,70200,2
204,213,70200,71100,1
204,213,72000,72900,2
204,213,72900,73800,2
204,213,73800,74700,1
204,213,74700,75600,2
204,213,75600,76500,2
204,213,77400,78300,2
204,213,78300,79200,1
204,213,81000,81900,1
204,213,82800,83700,1
204,214,900,1800,1
204,214,2700,3600,1
204,214,3600,4500,3
204,214,4500,5400,1
204,214,7200,8100,1
204,214,10800,11700,2
204,214,11700,12600,1
204,214,16200,17100,1
204,214,17100,18000,1
204,214,18900,19800,1
204,214,19800,20700,2
204,214,20700,21600,2
204,214,21600,22500,1
204,214,22500,23400,1
204,214,25200,26100,4
204,214,26100,27000,7
204,214,27000,27900,1
204,214,27900,28800,5
204,214,28800,29700,9
204,214,30600,31500,3
204,214,32400,33300,2
204,214,33300,34200,4
204,214,34200,35100,4
204,214,35100,36000,2
204,214,36000,36900,3
204,214,36900,37800,1
204,214,37800,38700,1
204,214,38700,39600,1
204,214,39600,40500,2
204,214,40500,41400,2
204,214,41400,42300,1
204,214,42300,43200,6
204,214,43200,44100,3
204,214,44100,45000,3
204,214,45900,46800,2
204,214,47700,48600,2
204,214,48600,49500,1
204,214,49500,50400,3
204,214,50400,51300,4
204,214,51300,52200,1
204,214,52200,53100,2
204,214,53100,54000,1
204,214,54000,54900,1
204,214,54900,55800,1
204,214,55800,56700,1
204,214,56700,57600,4
204,214,57600,58500,2
204,214,58500,59400,2
204,214,59400,60300,3
204,214,60300,61200,3
204,214,61200,62100,5
204,214,62100,63000,5
204,214,63000,63900,5
204,214,63900,64800,3
204,214,64800,65700,1
204,214,65700,66600,1
204,214,66600,67500,1
204,214,67500,68400,2
204,214,68400,69300,1
204,214,70200,71100,3
204,214,71100,72000,3
204,214,73800,74700,2
204,214,74700,75600,2
204,214,75600,76500,4
204,214,76500,77400,1
204,214,77400,78300,3
204,214,84600,85500,1
204,216,900,1800,1
204,216,3600,4500,1
204,216,6300,7200,1
204,216,11700,12600,2
204,216,12600,13500,1
204,216,16200,17100,1
204,216,17100,18000,2
204,216,18000,18900,1
204,216,19800,20700,1
204,216,21600,22500,1
204,216,22500,23400,1
204,216,25200,26100,6
204,216,26100,27000,4
204,216,27000,27900,9
204,216,27900,28800,6
204,216,28800,29700,5
204,216,29700,30600,5
204,216,30600,31500,8
204,216,31500,32400,11
204,216,32400,33300,3
204,216,33300,34200,2
204,216,34200,35100,3
204,216,35100,36000,3
204,216,36000,36900,2
204,216,36900,37800,3
204,216,37800,38700,1
204,216,38700,39600,1
204,216,39600,40500,1
204,216,40500,41400,5
204,216,41400,42300,2
204,216,42300,43200,2
204,216,43200,44100,2
204,216,44100,45000,3
204,216,45000,45900,2
204,216,45900,46800,2
204,216,46800,47700,1
204,216,47700,48600,2
204,216,48600,49500,2
204,216,49500,50400,2
204,216,50400,51300,4
204,216,51300,52200,1
204,216,52200,53100,3
204,216,53100,54000,3
204,216,54000,54900,1
204,216,54900,55800,2
204,216,55800,56700,4
204,216,56700,57600,2
204,216,57600,58500,6
204,216,58500,59400,4
204,216,59400,60300,6
204,216,60300,61200,3
204,216,61200,62100,8
204,216,62100,63000,4
204,216,63000,63900,2
204,216,63900,64800,3
204,216,65700,66600,1
204,216,66600,67500,2
204,216,67500,68400,2
204,216,68400,69300,1
204,216,69300,70200,1
204,216,70200,71100,1
204,216,71100,72000,2
204,216,72000,72900,3
204,216,72900,73800,1
204,216,74700,75600,1
204,216,77400,78300,3
204,216,78300,79200,2
204,216,81000,81900,1
204,216,81900,82800,1
204,219,1800,2700,1
204,219,5400,6300,1
204,219,6300,7200,1
204,219,8100,9000,3
204,219,9000,9900,1
204,219,18000,18900,1
204,219,18900,19800,1
204,219,20700,21600,1
204,219,23400,24300,1
204,219,24300,25200,3
204,219,25200,26100,8
204,219,26100,27000,9
204,219,27000,27900,6
204,219,27900,28800,6
204,219,28800,29700,7
204,219,29700,30600,3
204,219,30600,31500,1
204,219,31500,32400,5
204,219,32400,33300,2
204,219,33300,34200,2
204,219,35100,36000,2
204,219,36000,36900,3
204,219,36900,37800,1
204,219,37800,38700,2
204,219,39600,40500,1
204,219,40500,41400,3
204,219,41400,42300,3
204,219,42300,43200,3
204,219,43200,44100,1
204,219,44100,45000,1
204,219,46800,47700,3
204,219,47700,48600,1
204,219,48600,49500,3
204,219,49500,50400,1
204,219,50400,51300,1
204,219,51300,52200,5
204,219,52200,53100,1
204,219,53100,54000,1
204,219,54000,54900,3
204,219,54900,55800,2
204,219,55800,56700,1
204,219,56700,57600,2
204,219,57600,58500,4
204,219,58500,59400,5
204,219,59400,60300,3
204,219,60300,61200,6
204,219,61200,62100,8
204,219,62100,63000,2
204,219,63000,63900,4
204,219,63900,64800,6
204,219,64800,65700,3
204,219,65700,66600,2
204,219,67500,68400,1
204,219,68400,69300,1
204,219,71100,72000,2
204,219,72000,72900,1
204,219,72900,73800,1
204,219,73800,74700,4
204,219,74700,75600,4
204,219,76500,77400,2
204,219,77400,78300,1
204,219,78300,79200,1
204,219,83700,84600,1
204,303,2700,3600,1
204,303,6300,7200,1
204,303,9000,9900,1
204,303,9900,10800,1
204,303,10800,11700,2
204,303,11700,12600,2
204,303,12600,13500,3
204,303,13500,14400,1
204,303,15300,16200,2
204,303,16200,17100,1
204,303,18000,18900,1
204,303,19800,20700,2
204,303,20700,21600,1
204,303,21600,22500,1
204,303,23400,24300,1
204,303,24300,25200,1
204,303,25200,26100,3
204,303,26100,27000,11
204,303,27000,27900,4
204,303,27900,28800,5
204,303,28800,29700,6
204,303,29700,30600,12
204,303,30600,31500,6
204,303,31500,32400,5
204,303,32400,33300,1
204,303,33300,34200,2
204,303,34200,35100,2
204,303,35100,36000,2
204,303,36000,36900,2
204,303,36900,37800,1
204,303,37800,38700,1
204,303,39600,40500,2
204,303,40500,41400,1
204,303,41400,42300,2
204,303,42300,43200,5
204,303,43200,44100,1
204,303,44100,45000,3
204,303,45000,45900,3
204,303,45900,46800,5
204,303,46800,47700,1
204,303,48600,49500,4
204,303,49500,50400,3
204,303,51300,52200,1
204,303,54000,54900,1
204,303,54900,55800,2
204,303,55800,56700,2
204,303,56700,57600,1
204,303,57600,58500,5
204,303,58500,59400,4
204,303,59400,60300,2
204,303,60300,61200,5
204,303,61200,62100,5
204,303,62100,63000,5
204,303,63000,63900,8
204,303,63900,64800,2
204,303,69300,70200,1
204,303,70200,71100,2
204,303,71100,72000,2
204,303,72000,72900,1
204,303,72900,73800,1
204,303,73800,74700,1
204,303,74700,75600,1
204,303,75600,76500,1
204,303,76500,77400,1
204,303,77400,78300,3
204,303,78300,79200,2
204,303,79200,80100,1
204,303,82800,83700,1
204,305,900,1800,1
204,305,1800,2700,1
204,305,2700,3600,2
204,305,4500,5400,1
204,305,8100,9000,1
204,305,9000,9900,1
204,305,9900,10800,1
204,305,10800,11700,1
204,305,12600,13500,1
204,305,13500,14400,1
204,305,17100,18000,1
204,305,18000,18900,1
204,305,18900,19800,1
204,305,19800,20700,3
204,305,22500,23400,1
204,305,23400,24300,1
204,305,24300,25200,1
204,305,25200,26100,7
204,305,26100,27000,6
204,305,27000,27900,6
204,305,27900,28800,8
204,305,28800,29700,9
204,305,29700,30600,9
204,305,30600,31500,7
204,305,31500,32400,9
204,305,32400,33300,2
204,305,33300,34200,5
204,305,34200,35100,1
204,305,36000,36900,1
204,305,36900,37800,1
204,305,37800,38700,2
204,305,38700,39600,1
204,305,39600,40500,2
204,305,40500,41400,1
204,305,41400,42300,2
204,305,42300,43200,4
204,305,44100,45000,6
204,305,45000,45900,2
204,305,45900,46800,3
204,305,46800,47700,2
204,305,47700,48600,2
204,305,48600,49500,2
204,305,49500,50400,3
204,305,50400,51300,3
204,305,51300,52200,3
204,305,52200,53100,1
204,305,53100,54000,1
204,305,54000,54900,4
204,305,54900,55800,2
204,305,55800,56700,4
204,305,56700,57600,2
204,305,57600,58500,4
204,305,58500,59400,4
204,305,59400,60300,8
204,305,60300,61200,6
204,305,61200,62100,4
204,305,62100,63000,2
204,305,63000,63900,7
204,305,63900,64800,7
204,305,64800,65700,1
204,305,65700,66600,4
204,305,66600,67500,2
204,305,67500,68400,2
204,305,68400,69300,4
204,305,69300,70200,1
204,305,70200,71100,3
204,305,73800,74700,2
204,305,78300,79200,1
204,305,81000,81900,1
204,310,900,1800,2
204,310,2700,3600,2
204,310,3600,4500,1
204,310,7200,8100,1
204,310,9000,9900,1
204,310,12600,13500,1
204,310,13500,14400,1
204,310,14400,15300,1
204,310,16200,17100,1
204,310,17100,18000,1
204,310,18900,19800,5
204,310,20700,21600,2
204,310,21600,22500,1
204,310,22500,23400,4
204,310,25200,26100,4
204,310,26100,27000,9
204,310,27000,27900,5
204,310,27900,28800,3
204,310,28800,29700,4
204,310,29700,30600,5
204,310,30600,31500,10
204,310,31500,32400,7
204,310,32400,33300,2
204,310,33300,34200,3
204,310,34200,35100,2
204,310,35100,36000,1
204,310,36000,36900,2
204,310,36900,37800,5
204,310,38700,39600,2
204,310,39600,40500,3
204,310,41400,42300,3
204,310,42300,43200,1
204,310,43200,44100,1
204,310,44100,45000,4
204,310,45000,45900,1
204,310,45900,46800,2
204,310,46800,47700,2
204,310,47700,48600,2
204,310,49500,50400,3
204,310,50400,51300,3
204,310,51300,52200,3
204,310,53100,54000,3
204,310,54000,54900,1
204,310,54900,55800,3
204,310,55800,56700,3
204,310,56700,57600,1
204,310,57600,58500,10
204,310,58500,59400,4
204,310,59400,60300,2
204,310,60300,61200,5
204,310,61200,62100,5
204,310,62100,63000,4
204,310,63000,63900,5
204,310,63900,64800,3
204,310,64800,65700,1
204,310,66600,67500,1
204,310,67500,68400,2
204,310,68400,69300,1
204,310,69300,70200,1
204,310,72000,72900,1
204,310,72900,73800,1
204,310,73800,74700,2
204,310,74700,75600,4
204,310,75600,76500,1
204,310,76500,77400,1
204,310,78300,79200,2
204,310,83700,84600,2
204,310,84600,85500,1
204,316,3600,4500,1
204,316,5400,6300,1
204,316,6300,7200,2
204,316,7200,8100,1
204,316,9000,9900,1
204,316,9900,10800,1
204,316,15300,16200,1
204,316,16200,17100,1
204,316,18900,19800,2
204,316,19800,20700,2
204,316,21600,22500,4
204,316,24300,25200,1
204,316,25200,26100,9
204,316,26100,27000,4
204,316,27000,27900,9
204,316,27900,28800,6
204,316,28800,29700,3
204,316,29700,30600,7
204,316,30600,31500,5
204,316,31500,32400,8
204,316,32400,33300,3
204,316,33300,34200,3
204,316,34200,35100,1
204,316,35100,36000,3
204,316,36900,37800,3
204,316,37800,38700,1
204,316,38700,39600,2
204,316,39600,40500,3
204,316,40500,41400,1
204,316,41400,42300,1
204,316,42300,43200,3
204,316,43200,44100,1
204,316,44100,45000,2
204,316,45000,45900,1
204,316,45900,46800,2
204,316,46800,47700,1
204,316,47700,48600,4
204,316,49500,50400,2
204,316,50400,51300,3
204,316,51300,52200,3
204,316,52200,53100,1
204,316,53100,54000,1
204,316,54000,54900,4
204,316,55800,56700,3
204,316,56700,57600,3
204,316,57600,58500,11
204,316,58500,59400,5
204,316,59400,60300,5
204,316,60300,61200,5
204,316,61200,62100,9
204,316,62100,63000,6
204,316,63000,63900,4
204,316,63900,64800,4
204,316,64800,65700,1
204,316,65700,66600,3
204,316,66600,67500,1
204,316,67500,68400,1
204,316,68400,69300,2
204,316,71100,72000,1
204,316,72000,72900,1
204,316,72900,73800,2
204,316,73800,74700,3
204,316,74700,75600,3
204,316,75600,76500,3
204,316,76500,77400,2
204,316,77400,78300,2
204,316,78300,79200,1
204,316,81000,81900,1
204,316,81900,82800,1
204,316,82800,83700,1
204,316,85500,86400,1
204,321,0,900,1
204,321,3600,4500,1
204,321,10800,11700,1
204,321,11700,12600,1
204,321,12600,13500,1
204,321,15300,16200,1
204,321,18000,18900,1
204,321,18900,19800,2
204,321,19800,20700,1
204,321,22500,23400,3
204,321,24300,25200,1
204,321,25200,26100,6
204,321,26100,27000,6
204,321,27000,27900,7
204,321,27900,28800,6
204,321,28800,29700,3
204,321,29700,30600,6
204,321,30600,31500,8
204,321,31500,32400,6
204,321,32400,33300,2
204,321,33300,34200,2
204,321,34200,35100,2
204,321,35100,36000,2
204,321,36000,36900,2
204,321,36900,37800,2
204,321,37800,38700,1
204,321,38700,39600,1
204,321,39600,40500,2
204,321,40500,41400,2
204,321,41400,42300,2
204,321,42300,43200,1
204,321,43200,44100,2
204,321,44100,45000,5
204,321,45000,45900,1
204,321,45900,46800,1
204,321,46800,47700,3
204,321,47700,48600,1
204,321,48600,49500,2
204,321,49500,50400,2
204,321,50400,51300,4
204,321,51300,52200,3
204,321,52200,53100,2
204,321,53100,54000,1
204,321,54000,54900,1
204,321,54900,55800,1
204,321,55800,56700,6
204,321,56700,57600,3
204,321,57600,58500,7
204,321,58500,59400,1
204,321,59400,60300,9
204,321,60300,61200,7
204,321,61200,62100,8
204,321,62100,63000,2
204,321,63000,63900,9
204,321,63900,64800,8
204,321,64800,65700,1
204,321,65700,66600,2
204,321,66600,67500,2
204,321,68400,69300,2
204,321,69300,70200,2
204,321,71100,72000,2
204,321,72000,72900,1
204,321,72900,73800,1
204,321,73800,74700,1
204,321,74700,75600,1
204,321,75600,76500,3
204,321,78300,79200,2
204,321,80100,81000,1
204,321,81900,82800,2
204,321,84600,85500,1
204,321,85500,86400,1
204,325,0,900,2
204,325,900,1800,1
204,325,2700,3600,1
204,325,4500,5400,1
204,325,5400,6300,2
204,325,6300,7200,1
204,325,7200,8100,1
204,325,9000,9900,1
204,325,17100,18000,1
204,325,18000,18900,1
204,325,18900,19800,1
204,325,19800,20700,1
204,325,20700,21600,1
204,325,21600,22500,3
204,325,22500,23400,2
204,325,23400,24300,2
204,325,25200,26100,7
204,325,26100,27000,7
204,325,27000,27900,3
204,325,27900,28800,4
204,325,28800,29700,7
204,325,29700,30600,9
204,325,30600,31500,8
204,325,31500,32400,4
204,325,32400,33300,3
204,325,33300,34200,3
204,325,34200,35100,1
204,325,35100,36000,1
204,325,36000,36900,1
204,325,36900,37800,1
204,325,38700,39600,2
204,325,39600,40500,2
204,325,40500,41400,2
204,325,41400,42300,2
