passenger_id,origin_station_id,destination_station_id,tap_in_timestamp
128218,216,108,25698
128219,216,108,25439
128220,216,108,25420
128221,216,108,25459
128222,216,108,26057
128223,216,108,26522
128224,216,108,26364
128225,216,108,27207
128226,216,108,27368
128227,216,108,27837
128228,216,108,27099
128229,216,108,27606
128230,216,108,27332
128231,216,108,27746
128232,216,108,27709
128233,216,108,27570
128234,216,108,27891
128235,216,108,27381
128236,216,108,27873
128237,216,108,28663
128238,216,108,28587
128239,216,108,28141
128240,216,108,28593
128241,216,108,28518
128242,216,108,28647
128243,216,108,29282
128244,216,108,29340
128245,216,108,29135
128246,216,108,29741
128247,216,108,29888
128248,216,108,30362
128249,216,108,30793
128250,216,108,30907
128251,216,108,31445
128252,216,108,31151
128253,216,108,30918
128254,216,108,30898
128255,216,108,31245
128256,216,108,31145
128257,216,108,31923
128258,216,108,31603
128259,216,108,32103
128260,216,108,31610
128261,216,108,32372
128262,216,108,32146
128263,216,108,31617
128264,216,108,32277
128265,216,108,31932
128266,216,108,32120
128267,216,108,31545
128268,216,108,32058
128269,216,108,31945
128270,216,108,31872
128271,216,108,33138
128272,216,108,33014
128273,216,108,32631
128274,216,108,32474
128275,216,108,33847
128276,216,108,33869
128277,216,108,34952
128278,216,108,34900
128279,216,108,35141
128280,216,108,36757
128281,216,108,36914
128282,216,108,37458
128283,216,108,37651
128284,216,108,37157
128285,216,108,37913
128286,216,108,39987
128287,216,108,40171
128288,216,108,40676
128289,216,108,41242
128290,216,108,40649
128291,216,108,42272
128292,216,108,41485
128293,216,108,41770
128294,216,108,42909
128295,216,108,43913
128296,216,108,43853
128297,216,108,43855
128298,216,108,43676
128299,216,108,44747
128300,216,108,44745
128301,216,108,44835
128302,216,108,44982
128303,216,108,45513
128304,216,108,46216
128305,216,108,45924
128306,216,108,47417
128307,216,108,47449
128308,216,108,47516
128309,216,108,47092
128310,216,108,47343
128311,216,108,48989
128312,216,108,49270
128313,216,108,48882
128314,216,108,49407
128315,216,108,50584
128316,216,108,51740
128317,216,108,51896
128318,216,108,52417
128319,216,108,52281
128320,216,108,53837
128321,216,108,53174
128322,216,108,54841
128323,216,108,54209
128324,216,108,55573
128325,216,108,55675
128326,216,108,55574
128327,216,108,57201
128328,216,108,57970
128329,216,108,58384
128330,216,108,57679
128331,216,108,58409
128332,216,108,57617
128333,216,108,57961
128334,216,108,58458
128335,216,108,59328
128336,216,108,59399
128337,216,108,58927
128338,216,108,58506
128339,216,108,58808
128340,216,108,58505
128341,216,108,60165
128342,216,108,59751
128343,216,108,60138
128344,216,108,60994
128345,216,108,60326
128346,216,108,62039
128347,216,108,62072
128348,216,108,61377
128349,216,108,61718
128350,216,108,62032
128351,216,108,63488
128352,216,108,63160
128353,216,108,63420
128354,216,108,63863
128355,216,108,63069
128356,216,108,64369
128357,216,108,64468
128358,216,108,64481
128359,216,108,64730
128360,216,108,64570
128361,216,108,64598
128362,216,108,66411
128363,216,108,66528
128364,216,108,66467
128365,216,108,66479
128366,216,108,67246
128367,216,108,69291
128368,216,108,69857
128369,216,108,69718
128370,216,108,72608
128371,216,108,72464
128372,216,108,73664
128373,216,108,73085
128374,216,108,73081
128375,216,108,77238
128376,216,108,77617
128377,216,108,78710
128378,216,108,80563
128379,216,110,60
128380,216,110,1460
128381,216,110,2204
128382,216,110,4221
128383,216,110,4393
128384,216,110,10493
128385,216,110,13144
128386,216,110,14897
128387,216,110,15387
128388,216,110,16500
128389,216,110,18158
128390,216,110,19333
128391,216,110,20548
128392,216,110,22262
128393,216,110,21906
128394,216,110,23154
128395,216,110,22765
128396,216,110,23037
128397,216,110,23586
128398,216,110,23690
128399,216,110,25085
128400,216,110,25941
128401,216,110,25469
128402,216,110,25641
128403,216,110,25379
128404,216,110,25800
128405,216,110,25241
128406,216,110,26279
128407,216,110,26466
128408,216,110,26355
128409,216,110,26257
128410,216,110,26779
128411,216,110,27271
128412,216,110,27359
128413,216,110,27720
128414,216,110,27301
128415,216,110,27083
128416,216,110,28013
128417,216,110,28181
128418,216,110,28525
128419,216,110,28459
128420,216,110,28213
128421,216,110,29577
128422,216,110,29785
128423,216,110,30138
128424,216,110,30178
128425,216,110,30330
128426,216,110,29885
128427,216,110,30499
128428,216,110,31171
128429,216,110,31220
128430,216,110,31711
128431,216,110,31661
128432,216,110,31797
128433,216,110,32284
128434,216,110,32135
128435,216,110,32707
128436,216,110,33739
128437,216,110,33931
128438,216,110,33925
128439,216,110,34235
128440,216,110,34925
128441,216,110,36255
128442,216,110,37161
128443,216,110,37021
128444,216,110,39426
128445,216,110,38900
128446,216,110,40497
128447,216,110,40482
128448,216,110,40959
128449,216,110,42089
128450,216,110,42232
128451,216,110,41554
128452,216,110,42295
128453,216,110,42959
128454,216,110,42995
128455,216,110,43311
128456,216,110,43563
128457,216,110,43943
128458,216,110,43873
128459,216,110,44574
128460,216,110,44366
128461,216,110,44840
128462,216,110,44319
128463,216,110,45013
128464,216,110,45567
128465,216,110,45571
128466,216,110,45600
128467,216,110,46650
128468,216,110,46691
128469,216,110,47327
128470,216,110,47259
128471,216,110,47298
128472,216,110,47611
128473,216,110,48447
128474,216,110,48782
128475,216,110,49342
128476,216,110,49999
128477,216,110,49528
128478,216,110,49901
128479,216,110,50356
128480,216,110,50280
128481,216,110,51834
128482,216,110,52788
128483,216,110,53416
128484,216,110,54199
128485,216,110,55107
128486,216,110,56122
128487,216,110,55828
128488,216,110,56303
128489,216,110,57847
128490,216,110,58452
128491,216,110,58154
128492,216,110,57677
128493,216,110,57962
128494,216,110,58151
128495,216,110,57874
128496,216,110,57830
128497,216,110,58096
128498,216,110,58882
128499,216,110,58676
128500,216,110,58843
128501,216,110,59186
128502,216,110,59584
128503,216,110,60151
128504,216,110,59549
128505,216,110,60004
128506,216,110,60133
128507,216,110,60870
128508,216,110,60784
128509,216,110,60558
128510,216,110,60596
128511,216,110,60681
128512,216,110,62036
128513,216,110,62078
128514,216,110,61873
128515,216,110,61929
128516,216,110,62713
128517,216,110,62402
128518,216,110,62361
128519,216,110,62727
128520,216,110,62590
128521,216,110,62629
128522,216,110,62280
128523,216,110,62117
128524,216,110,63034
128525,216,110,63512
128526,216,110,63405
128527,216,110,63834
128528,216,110,63482
128529,216,110,64551
128530,216,110,64225
128531,216,110,64531
128532,216,110,64085
128533,216,110,64133
128534,216,110,64503
128535,216,110,64022
128536,216,110,65215
128537,216,110,65499
128538,216,110,64957
128539,216,110,65645
128540,216,110,66302
128541,216,110,66934
128542,216,110,66918
128543,216,110,66699
128544,216,110,67997
128545,216,110,68704
128546,216,110,72487
128547,216,110,72855
128548,216,110,73571
128549,216,110,74084
128550,216,110,74323
128551,216,110,74783
128552,216,110,75592
128553,216,110,76682
128554,216,110,79066
128555,216,110,78728
128556,216,110,79790
128557,216,110,80986
128558,216,110,81350
128559,216,110,82699
128560,216,110,83171
128561,216,111,422
128562,216,111,1363
128563,216,111,1740
128564,216,111,3290
128565,216,111,3940
128566,216,111,5876
128567,216,111,5409
128568,216,111,6254
128569,216,111,10317
128570,216,111,14779
128571,216,111,15953
128572,216,111,18201
128573,216,111,19604
128574,216,111,19635
128575,216,111,18987
128576,216,111,19295
128577,216,111,20682
128578,216,111,20132
128579,216,111,22782
128580,216,111,22979
128581,216,111,24292
128582,216,111,24161
128583,216,111,24634
128584,216,111,25605
128585,216,111,25464
128586,216,111,25201
128587,216,111,25706
128588,216,111,26799
128589,216,111,26462
128590,216,111,26681
128591,216,111,26948
128592,216,111,26584
128593,216,111,26486
128594,216,111,26969
128595,216,111,27087
128596,216,111,27187
128597,216,111,27882
128598,216,111,28186
128599,216,111,28367
128600,216,111,27943
128601,216,111,28475
128602,216,111,27925
128603,216,111,28566
128604,216,111,28527
128605,216,111,28789
128606,216,111,28402
128607,216,111,28494
128608,216,111,29509
128609,216,111,29425
128610,216,111,28985
128611,216,111,30432
128612,216,111,30486
128613,216,111,30163
128614,216,111,29885
128615,216,111,30156
128616,216,111,30357
128617,216,111,29965
128618,216,111,30525
128619,216,111,31133
128620,216,111,31345
128621,216,111,31061
128622,216,111,30903
128623,216,111,31466
128624,216,111,32300
128625,216,111,32187
128626,216,111,31918
128627,216,111,32327
128628,216,111,31603
128629,216,111,31905
128630,216,111,32796
128631,216,111,33878
128632,216,111,33590
128633,216,111,34670
128634,216,111,35168
128635,216,111,35354
128636,216,111,36117
128637,216,111,36881
128638,216,111,36823
128639,216,111,37711
128640,216,111,37205
128641,216,111,38316
128642,216,111,38713
128643,216,111,39026
128644,216,111,39716
128645,216,111,39643
128646,216,111,40130
128647,216,111,40598
128648,216,111,40607
128649,216,111,40941
128650,216,111,41057
128651,216,111,41139
128652,216,111,41714
128653,216,111,41635
128654,216,111,42875
128655,216,111,43052
128656,216,111,43854
128657,216,111,43554
128658,216,111,44202
128659,216,111,45847
128660,216,111,45003
128661,216,111,45403
128662,216,111,45247
128663,216,111,46284
128664,216,111,46736
128665,216,111,47438
128666,216,111,49273
128667,216,111,50086
128668,216,111,50010
128669,216,111,49896
128670,216,111,51272
128671,216,111,50433
128672,216,111,51857
128673,216,111,52041
128674,216,111,51612
128675,216,111,51664
128676,216,111,52466
128677,216,111,52642
128678,216,111,52580
128679,216,111,52314
128680,216,111,53080
128681,216,111,53541
128682,216,111,53219
128683,216,111,53194
128684,216,111,56697
128685,216,111,56668
128686,216,111,56043
128687,216,111,57136
128688,216,111,57509
128689,216,111,57737
128690,216,111,58131
128691,216,111,57980
128692,216,111,57927
128693,216,111,58988
128694,216,111,58813
128695,216,111,59061
128696,216,111,58990
128697,216,111,58804
128698,216,111,59641
128699,216,111,59785
128700,216,111,60095
128701,216,111,60209
128702,216,111,60243
128703,216,111,60399
128704,216,111,60331
128705,216,111,60665
128706,216,111,60993
128707,216,111,60572
128708,216,111,61607
128709,216,111,61834
128710,216,111,61759
128711,216,111,61948
128712,216,111,61414
128713,216,111,61215
128714,216,111,62209
128715,216,111,62394
128716,216,111,62935
128717,216,111,62376
128718,216,111,62812
128719,216,111,63217
128720,216,111,63673
128721,216,111,63432
128722,216,111,63469
128723,216,111,64077
128724,216,111,64359
128725,216,111,64349
128726,216,111,64424
128727,216,111,64114
128728,216,111,64307
128729,216,111,64901
128730,216,111,65355
128731,216,111,64832
128732,216,111,65763
128733,216,111,66562
128734,216,111,66211
128735,216,111,66784
128736,216,111,67012
128737,216,111,68391
128738,216,111,68989
128739,216,111,69078
128740,216,111,69689
128741,216,111,70345
128742,216,111,70689
128743,216,111,70789
128744,216,111,71507
128745,216,111,73044
128746,216,111,74566
128747,216,111,75505
128748,216,111,76367
128749,216,111,77915
128750,216,111,78963
128751,216,111,79109
128752,216,111,79408
128753,216,113,68
128754,216,113,643
128755,216,113,4750
128756,216,113,4820
128757,216,113,9875
128758,216,113,10926
128759,216,113,12888
128760,216,113,16767
128761,216,113,18065
128762,216,113,18248
128763,216,113,19730
128764,216,113,19538
128765,216,113,19131
128766,216,113,20007
128767,216,113,20280
128768,216,113,23153
128769,216,113,22893
128770,216,113,24203
128771,216,113,24904
128772,216,113,25925
128773,216,113,25264
128774,216,113,26655
128775,216,113,26441
128776,216,113,26589
128777,216,113,26815
128778,216,113,26777
128779,216,113,27599
128780,216,113,27895
128781,216,113,27106
128782,216,113,27285
128783,216,113,27857
128784,216,113,27091
128785,216,113,28728
128786,216,113,28101
128787,216,113,28352
128788,216,113,28298
128789,216,113,27917
128790,216,113,28368
128791,216,113,28395
128792,216,113,28182
128793,216,113,29101
128794,216,113,29225
128795,216,113,29264
128796,216,113,29101
128797,216,113,29364
128798,216,113,29172
128799,216,113,29646
128800,216,113,29145
128801,216,113,30188
128802,216,113,30256
128803,216,113,30357
128804,216,113,30443
128805,216,113,30598
128806,216,113,29843
128807,216,113,30515
128808,216,113,30047
128809,216,113,30321
128810,216,113,29703
128811,216,113,30945
128812,216,113,31123
128813,216,113,30926
128814,216,113,31060
128815,216,113,30636
128816,216,113,31121
128817,216,113,32351
128818,216,113,31757
128819,216,113,32658
128820,216,113,33269
128821,216,113,33125
128822,216,113,33701
128823,216,113,34058
128824,216,113,33555
128825,216,113,34969
128826,216,113,34202
128827,216,113,34476
128828,216,113,35011
128829,216,113,35985
128830,216,113,35927
128831,216,113,36245
128832,216,113,36687
128833,216,113,36437
128834,216,113,38821
128835,216,113,38954
128836,216,113,38995
128837,216,113,39717
128838,216,113,40189
128839,216,113,41759
128840,216,113,41740
128841,216,113,41448
128842,216,113,41414
128843,216,113,41920
128844,216,113,42396
128845,216,113,42569
128846,216,113,43443
128847,216,113,44617
128848,216,113,44353
128849,216,113,45296
128850,216,113,45131
128851,216,113,45595
128852,216,113,46382
128853,216,113,45920
128854,216,113,46115
128855,216,113,47851
128856,216,113,49402
128857,216,113,49361
128858,216,113,48701
128859,216,113,50346
128860,216,113,50130
128861,216,113,49615
128862,216,113,50359
128863,216,113,50710
128864,216,113,51294
128865,216,113,53446
128866,216,113,53554
128867,216,113,54443
128868,216,113,54063
128869,216,113,56137
128870,216,113,56190
128871,216,113,56902
128872,216,113,57183
128873,216,113,58174
128874,216,113,57683
128875,216,113,57914
128876,216,113,58055
128877,216,113,57631
128878,216,113,59295
128879,216,113,59393
128880,216,113,59091
128881,216,113,58612
128882,216,113,58987
128883,216,113,60013
128884,216,113,60109
128885,216,113,59726
128886,216,113,59993
128887,216,113,59977
128888,216,113,60716
128889,216,113,61072
128890,216,113,61053
128891,216,113,61384
128892,216,113,61683
128893,216,113,61592
128894,216,113,61847
128895,216,113,61303
128896,216,113,61588
128897,216,113,61507
128898,216,113,61558
128899,216,113,61924
128900,216,113,61359
128901,216,113,61438
128902,216,113,61610
128903,216,113,62955
128904,216,113,62256
128905,216,113,62546
128906,216,113,62139
128907,216,113,62381
128908,216,113,62487
128909,216,113,62817
128910,216,113,62244
128911,216,113,62692
128912,216,113,63866
128913,216,113,63106
128914,216,113,64243
128915,216,113,64467
128916,216,113,64031
128917,216,113,64595
128918,216,113,64056
128919,216,113,64155
128920,216,113,64713
128921,216,113,65502
128922,216,113,64848
128923,216,113,66512
128924,216,113,66557
128925,216,113,67499
128926,216,113,66722
128927,216,113,68221
128928,216,113,69286
128929,216,113,69716
128930,216,113,69548
128931,216,113,70873
128932,216,113,70783
128933,216,113,75198
128934,216,113,75450
128935,216,113,75098
128936,216,113,76432
128937,216,113,77490
128938,216,113,78164
128939,216,113,78325
128940,216,113,82561
128941,216,113,83599
128942,216,113,82991
128943,216,116,887
128944,216,116,4449
128945,216,116,5044
128946,216,116,5844
128947,216,116,9106
128948,216,116,11184
128949,216,116,14755
128950,216,116,16002
128951,216,116,16451
128952,216,116,19540
128953,216,116,21337
128954,216,116,20987
128955,216,116,22381
128956,216,116,23227
128957,216,116,22635
128958,216,116,22560
128959,216,116,24265
128960,216,116,23614
128961,216,116,25399
128962,216,116,25519
128963,216,116,25438
128964,216,116,25997
128965,216,116,25644
128966,216,116,25803
128967,216,116,26063
128968,216,116,26896
128969,216,116,26513
128970,216,116,26121
128971,216,116,26554
128972,216,116,26713
128973,216,116,26149
128974,216,116,26310
128975,216,116,26500
128976,216,116,26851
128977,216,116,26887
128978,216,116,27789
128979,216,116,27388
128980,216,116,27291
128981,216,116,27736
128982,216,116,27050
128983,216,116,27361
128984,216,116,27007
128985,216,116,27136
128986,216,116,27807
128987,216,116,27026
128988,216,116,27859
128989,216,116,27394
128990,216,116,28049
128991,216,116,28208
128992,216,116,28391
128993,216,116,28741
128994,216,116,29447
128995,216,116,29018
128996,216,116,29322
128997,216,116,29401
128998,216,116,29374
128999,216,116,29836
129000,216,116,30554
129001,216,116,30301
129002,216,116,29802
129003,216,116,29970
129004,216,116,29966
129005,216,116,30165
129006,216,116,30342
129007,216,116,30269
129008,216,116,30311
129009,216,116,31393
129010,216,116,30800
129011,216,116,31346
129012,216,116,30690
129013,216,116,31648
129014,216,116,31588
129015,216,116,31530
129016,216,116,32768
129017,216,116,33139
129018,216,116,32607
129019,216,116,32536
129020,216,116,33965
129021,216,116,33501
129022,216,116,34787
129023,216,116,35594
129024,216,116,35208
129025,216,116,35466
129026,216,116,35119
129027,216,116,35756
129028,216,116,36367
129029,216,116,36899
129030,216,116,37245
129031,216,116,37289
129032,216,116,37487
129033,216,116,38210
129034,216,116,37894
129035,216,116,38560
129036,216,116,38522
129037,216,116,37816
129038,216,116,39180
129039,216,116,39424
129040,216,116,39021
129041,216,116,39094
129042,216,116,39327
129043,216,116,39640
129044,216,116,39669
129045,216,116,40563
129046,216,116,40905
129047,216,116,40672
129048,216,116,41073
129049,216,116,41826
129050,216,116,42004
129051,216,116,42717
129052,216,116,43819
129053,216,116,43767
129054,216,116,43796
129055,216,116,44566
129056,216,116,44523
129057,216,116,45802
129058,216,116,45192
129059,216,116,46415
129060,216,116,46435
129061,216,116,47646
129062,216,116,47258
129063,216,116,47472
129064,216,116,48380
129065,216,116,49166
129066,216,116,48807
129067,216,116,49647
129068,216,116,50150
129069,216,116,50204
129070,216,116,50162
129071,216,116,49908
129072,216,116,49839
129073,216,116,50631
129074,216,116,50516
129075,216,116,52040
129076,216,116,51758
129077,216,116,53253
129078,216,116,53598
129079,216,116,53736
129080,216,116,54689
129081,216,116,54170
129082,216,116,55126
129083,216,116,55381
129084,216,116,55875
129085,216,116,56352
129086,216,116,56831
129087,216,116,57210
129088,216,116,57478
129089,216,116,58061
129090,216,116,58477
129091,216,116,58429
129092,216,116,58499
129093,216,116,58014
129094,216,116,58564
129095,216,116,58910
129096,216,116,58573
129097,216,116,58512
129098,216,116,58928
129099,216,116,58842
129100,216,116,59030
129101,216,116,59528
129102,216,116,60551
129103,216,116,60472
129104,216,116,60526
129105,216,116,61680
129106,216,116,61896
129107,216,116,62029
129108,216,116,61871
129109,216,116,61325
129110,216,116,62251
129111,216,116,62778
129112,216,116,63483
129113,216,116,63420
129114,216,116,63350
129115,216,116,63898
129116,216,116,64699
129117,216,116,64376
129118,216,116,64981
129119,216,116,65373
129120,216,116,66622
129121,216,116,67494
129122,216,116,67258
129123,216,116,68361
129124,216,116,68516
129125,216,116,68696
129126,216,116,68777
129127,216,116,70295
129128,216,116,70898
129129,216,116,71547
129130,216,116,72189
129131,216,116,72500
129132,216,116,73132
129133,216,116,74251
129134,216,116,75314
129135,216,116,76152
129136,216,116,77309
129137,216,116,77688
129138,216,116,79066
129139,216,116,81019
129140,216,116,83199
129141,216,116,83481
129142,216,116,85438
129143,216,116,84864
129144,216,119,1650
129145,216,119,4281
129146,216,119,12721
129147,216,119,14974
129148,216,119,17341
129149,216,119,18088
129150,216,119,19508
129151,216,119,21108
129152,216,119,22430
129153,216,119,21678
129154,216,119,23308
129155,216,119,23721
129156,216,119,25745
129157,216,119,25348
129158,216,119,25747
129159,216,119,26073
129160,216,119,25304
129161,216,119,25298
129162,216,119,25545
129163,216,119,26442
129164,216,119,26996
129165,216,119,26465
129166,216,119,26923
129167,216,119,26515
129168,216,119,27667
129169,216,119,27353
129170,216,119,27056
129171,216,119,27367
129172,216,119,27333
129173,216,119,28004
129174,216,119,27967
129175,216,119,28183
129176,216,119,28783
129177,216,119,29408
129178,216,119,29589
129179,216,119,30451
129180,216,119,30149
129181,216,119,29768
129182,216,119,31318
129183,216,119,30829
129184,216,119,30779
129185,216,119,31035
129186,216,119,30927
129187,216,119,31639
129188,216,119,31703
129189,216,119,31535
129190,216,119,31868
129191,216,119,32015
129192,216,119,31835
129193,216,119,32462
129194,216,119,32714
129195,216,119,34032
129196,216,119,35065
129197,216,119,35703
129198,216,119,35393
129199,216,119,36556
129200,216,119,36772
129201,216,119,36900
129202,216,119,37025
129203,216,119,38317
129204,216,119,38425
129205,216,119,39221
129206,216,119,38900
129207,216,119,40358
129208,216,119,40267
129209,216,119,40002
129210,216,119,40305
129211,216,119,40268
129212,216,119,39948
129213,216,119,41321
129214,216,119,42073
129215,216,119,42882
129216,216,119,42457
129217,216,119,44092
129218,216,119,43970
129219,216,119,43255
129220,216,119,43991
129221,216,119,45829
129222,216,119,45242
129223,216,119,46393
129224,216,119,46834
129225,216,119,48680
129226,216,119,48790
129227,216,119,50011
129228,216,119,50116
129229,216,119,50731
129230,216,119,51530
129231,216,119,52457
129232,216,119,53467
129233,216,119,54182
129234,216,119,54366
129235,216,119,54603
129236,216,119,54029
129237,216,119,54133
129238,216,119,54890
129239,216,119,55579
129240,216,119,56273
129241,216,119,56386
129242,216,119,57447
129243,216,119,57877
129244,216,119,57877
129245,216,119,58908
129246,216,119,58993
129247,216,119,59395
129248,216,119,58967
129249,216,119,59041
129250,216,119,59175
129251,216,119,59260
129252,216,119,60015
129253,216,119,60100
129254,216,119,59684
129255,216,119,60545
129256,216,119,60598
129257,216,119,60929
129258,216,119,61586
129259,216,119,61736
129260,216,119,61667
129261,216,119,62129
129262,216,119,62782
129263,216,119,62702
129264,216,119,62682
129265,216,119,62528
129266,216,119,63724
129267,216,119,63883
129268,216,119,63824
129269,216,119,63316
129270,216,119,63119
129271,216,119,64128
129272,216,119,64452
129273,216,119,63935
129274,216,119,64727
129275,216,119,64564
129276,216,119,64466
129277,216,119,64655
129278,216,119,64527
129279,216,119,65920
129280,216,119,66861
129281,216,119,67664
129282,216,119,68325
129283,216,119,68862
129284,216,119,68537
129285,216,119,68560
129286,216,119,69596
129287,216,119,70791
129288,216,119,70511
129289,216,119,71226
129290,216,119,71380
129291,216,119,71595
129292,216,119,72348
129293,216,119,73726
129294,216,119,73142
129295,216,119,73442
129296,216,119,74479
129297,216,119,75414
129298,216,119,75163
129299,216,119,75318
129300,216,119,76391
129301,216,119,75792
129302,216,119,75727
129303,216,119,77917
129304,216,119,77698
129305,216,119,78325
129306,216,119,78366
129307,216,119,78748
129308,216,119,79771
129309,216,122,195
129310,216,122,3743
129311,216,122,12281
129312,216,122,12077
129313,216,122,18241
129314,216,122,19272
129315,216,122,19033
129316,216,122,20130
129317,216,122,20505
129318,216,122,20682
129319,216,122,21131
129320,216,122,21484
129321,216,122,22012
129322,216,122,24995
129323,216,122,25386
129324,216,122,25713
129325,216,122,25315
129326,216,122,25773
129327,216,122,25229
129328,216,122,25794
129329,216,122,26383
129330,216,122,26966
129331,216,122,26867
129332,216,122,26511
129333,216,122,26383
129334,216,122,26397
129335,216,122,26306
129336,216,122,26760
129337,216,122,26295
129338,216,122,26329
129339,216,122,27797
129340,216,122,27716
129341,216,122,27756
129342,216,122,27201
129343,216,122,27649
129344,216,122,27680
129345,216,122,27505
129346,216,122,27121
129347,216,122,28644
129348,216,122,28719
129349,216,122,28133
129350,216,122,28263
129351,216,122,28491
129352,216,122,28714
129353,216,122,28267
129354,216,122,29093
129355,216,122,29620
129356,216,122,29421
129357,216,122,29256
129358,216,122,29498
129359,216,122,29349
129360,216,122,29910
129361,216,122,29711
129362,216,122,30170
129363,216,122,30192
129364,216,122,31401
129365,216,122,30605
129366,216,122,30862
129367,216,122,31869
129368,216,122,31501
129369,216,122,31750
129370,216,122,31508
129371,216,122,32164
129372,216,122,32006
129373,216,122,32234
129374,216,122,33233
129375,216,122,33028
129376,216,122,33203
129377,216,122,33980
129378,216,122,34085
129379,216,122,33311
129380,216,122,34374
129381,216,122,35046
129382,216,122,34766
129383,216,122,35423
129384,216,122,35332
129385,216,122,35114
129386,216,122,36029
129387,216,122,36577
129388,216,122,36923
129389,216,122,37979
129390,216,122,38294
129391,216,122,38265
129392,216,122,40209
129393,216,122,40310
129394,216,122,39677
129395,216,122,39936
129396,216,122,39764
129397,216,122,40973
129398,216,122,41387
129399,216,122,40606
129400,216,122,41157
129401,216,122,41901
129402,216,122,41685
129403,216,122,42089
129404,216,122,42310
129405,216,122,42827
129406,216,122,42428
129407,216,122,43875
129408,216,122,43596
129409,216,122,44320
129410,216,122,44277
129411,216,122,45038
129412,216,122,45654
129413,216,122,46336
129414,216,122,47223
129415,216,122,47231
129416,216,122,47543
129417,216,122,48508
129418,216,122,47938
129419,216,122,48675
129420,216,122,50317
129421,216,122,51147
129422,216,122,52923
129423,216,122,52670
129424,216,122,52396
129425,216,122,52793
129426,216,122,54796
129427,216,122,55132
129428,216,122,57401
129429,216,122,57398
129430,216,122,56874
129431,216,122,57431
129432,216,122,58058
129433,216,122,57860
129434,216,122,58494
129435,216,122,57744
129436,216,122,57877
129437,216,122,58398
129438,216,122,59314
129439,216,122,59220
129440,216,122,58897
129441,216,122,59227
129442,216,122,59629
129443,216,122,59402
129444,216,122,59436
129445,216,122,60495
129446,216,122,60341
129447,216,122,60324
129448,216,122,60925
129449,216,122,61185
129450,216,122,60789
129451,216,122,61699
129452,216,122,61486
129453,216,122,61371
129454,216,122,62252
129455,216,122,62521
129456,216,122,62686
129457,216,122,62459
129458,216,122,62958
129459,216,122,62430
129460,216,122,63737
129461,216,122,63238
129462,216,122,63560
129463,216,122,63846
129464,216,122,64595
129465,216,122,64477
129466,216,122,64647
129467,216,122,63937
129468,216,122,65399
129469,216,122,65441
129470,216,122,66063
129471,216,122,66111
129472,216,122,68939
129473,216,122,68642
129474,216,122,69921
129475,216,122,69812
129476,216,122,70043
129477,216,122,72192
129478,216,122,73757
129479,216,122,74376
129480,216,122,74519
129481,216,122,74992
129482,216,122,74819
129483,216,122,74711
129484,216,122,76078
129485,216,122,76308
129486,216,122,76154
129487,216,122,75950
129488,216,122,76767
129489,216,122,77506
129490,216,122,77866
129491,216,122,78606
129492,216,122,78947
129493,216,122,79060
129494,216,122,80717
129495,216,125,1015
129496,216,125,3067
129497,216,125,3901
129498,216,125,5041
129499,216,125,7904
129500,216,125,9544
129501,216,125,13307
129502,216,125,16830
129503,216,125,20634
129504,216,125,20578
129505,216,125,21115
129506,216,125,21099
129507,216,125,21434
129508,216,125,23246
129509,216,125,24114
129510,216,125,24941
129511,216,125,24761
129512,216,125,25552
129513,216,125,25698
129514,216,125,25392
129515,216,125,25262
129516,216,125,25673
129517,216,125,26008
129518,216,125,26200
129519,216,125,26895
129520,216,125,26249
129521,216,125,27179
129522,216,125,27116
129523,216,125,27208
129524,216,125,27145
129525,216,125,27838
129526,216,125,27774
129527,216,125,28523
129528,216,125,28356
129529,216,125,28329
129530,216,125,28260
129531,216,125,27996
129532,216,125,28371
129533,216,125,28545
129534,216,125,29417
129535,216,125,29312
129536,216,125,28976
129537,216,125,29669
129538,216,125,29389
129539,216,125,29206
129540,216,125,29120
129541,216,125,29359
129542,216,125,30565
129543,216,125,29873
129544,216,125,29911
129545,216,125,29759
129546,216,125,29811
129547,216,125,30301
129548,216,125,29912
129549,216,125,31014
129550,216,125,30686
129551,216,125,30806
129552,216,125,30989
129553,216,125,30824
129554,216,125,31097
129555,216,125,31488
129556,216,125,31711
129557,216,125,32288
129558,216,125,31883
129559,216,125,31837
129560,216,125,31621
129561,216,125,31570
129562,216,125,32302
129563,216,125,33001
129564,216,125,32953
129565,216,125,33673
129566,216,125,33564
129567,216,125,33484
129568,216,125,33564
129569,216,125,34193
129570,216,125,34231
129571,216,125,35107
129572,216,125,36546
129573,216,125,37117
129574,216,125,37221
129575,216,125,37954
129576,216,125,37953
129577,216,125,39357
129578,216,125,39363
129579,216,125,39343
129580,216,125,41027
129581,216,125,41845
129582,216,125,41899
129583,216,125,41786
129584,216,125,41735
129585,216,125,41887
129586,216,125,41744
129587,216,125,42435
129588,216,125,42541
129589,216,125,43695
129590,216,125,43233
129591,216,125,43704
129592,216,125,44631
129593,216,125,44860
129594,216,125,45253
129595,216,125,45665
129596,216,125,45007
129597,216,125,46764
129598,216,125,46031
129599,216,125,46922
129600,216,125,47155
129601,216,125,47138
129602,216,125,49159
129603,216,125,49150
129604,216,125,48667
129605,216,125,49324
129606,216,125,50223
129607,216,125,49956
129608,216,125,49876
129609,216,125,49833
129610,216,125,50713
129611,216,125,51026
129612,216,125,51659
129613,216,125,52471
129614,216,125,55665
